,Subject,Condition,Correct,ReactionTime
8609,26,Medium,1,735
8610,26,Easy,1,737
8611,26,Easy,1,739
8612,26,Easy,1,744
8613,26,Easy,1,746
8614,26,Easy,1,747
8615,26,Hard,1,749
8616,26,Hard,1,749
8617,26,Medium,1,751
8618,26,Hard,1,754
8619,26,Easy,1,755
8620,26,Hard,0,756
8621,26,Easy,1,756
8622,26,Medium,1,758
8623,26,Medium,0,761
8624,26,Hard,1,764
8625,26,Medium,1,767
8626,26,Medium,1,767
8627,26,Hard,0,769
8628,26,Hard,1,769
8629,26,Hard,1,770
8630,26,Medium,1,770
8631,26,Hard,1,772
8632,26,Easy,1,775
8633,26,Hard,1,775
8634,26,Easy,1,778
8635,26,Easy,1,783
8636,26,Medium,1,783
8637,26,Medium,1,789
8638,26,Easy,1,790
8639,26,Easy,1,793
8640,26,Medium,1,794
8641,26,Hard,1,794
8642,26,Medium,0,796
8643,26,Medium,0,796
8644,26,Medium,1,797
8645,26,Hard,1,798
8646,26,Hard,0,799
8647,26,Medium,1,801
8648,26,Hard,1,811
8649,26,Easy,1,817
8650,26,Medium,1,818
8651,26,Medium,1,821
8652,26,Hard,1,822
8653,26,Hard,0,824
8654,26,Hard,1,827
8655,26,Hard,1,828
8656,26,Easy,1,828
8657,26,Medium,0,828
8658,26,Easy,1,829
8659,26,Hard,1,832
8660,26,Medium,1,833
8661,26,Hard,0,835
8662,26,Hard,0,841
8663,26,Medium,1,842
8664,26,Hard,0,844
8665,26,Easy,1,844
8666,26,Medium,0,844
8667,26,Hard,0,845
8668,26,Easy,1,845
8669,26,Medium,1,845
8670,26,Medium,1,846
8671,26,Medium,0,847
8672,26,Hard,0,848
8673,26,Medium,1,848
8674,26,Medium,1,848
8675,26,Hard,1,849
8676,26,Medium,1,851
8677,26,Hard,0,852
8678,26,Easy,1,853
8679,26,Medium,1,853
8680,26,Easy,0,854
8681,26,Hard,0,855
8682,26,Medium,0,856
8683,26,Medium,1,856
8684,26,Easy,1,858
8685,26,Medium,0,859
8686,26,Hard,0,860
8687,26,Easy,1,865
8688,26,Medium,1,866
8689,26,Hard,0,866
8690,26,Easy,1,874
8691,26,Easy,0,876
8692,26,Medium,1,878
8693,26,Medium,1,878
8694,26,Easy,0,879
8695,26,Medium,0,880
8696,26,Easy,1,882
8697,26,Hard,0,886
8698,26,Easy,1,886
8699,26,Medium,1,888
8700,26,Medium,1,891
8701,26,Hard,0,895
8702,26,Easy,1,897
8703,26,Medium,0,898
8704,26,Hard,0,898
8705,26,Hard,1,902
8706,26,Hard,1,902
8707,26,Easy,1,911
8708,26,Medium,1,913
8709,26,Medium,1,914
8710,26,Hard,0,915
8711,26,Medium,1,915
8712,26,Medium,0,916
8713,26,Easy,1,917
8714,26,Easy,1,920
8715,26,Easy,1,922
8716,26,Easy,1,925
8717,26,Hard,0,926
8718,26,Hard,0,929
8719,26,Medium,1,929
8720,26,Easy,1,932
8721,26,Medium,1,933
8722,26,Hard,0,935
8723,26,Easy,1,935
8724,26,Easy,1,937
8725,26,Easy,1,938
8726,26,Medium,0,942
8727,26,Medium,1,948
8728,26,Medium,0,949
8729,26,Medium,1,949
8730,26,Medium,0,950
8731,26,Hard,1,951
8732,26,Medium,1,952
8733,26,Medium,1,959
8734,26,Medium,1,960
8735,26,Medium,1,960
8736,26,Hard,0,962
8737,26,Hard,1,964
8738,26,Medium,1,965
8739,26,Easy,1,967
8740,26,Medium,1,970
8741,26,Medium,1,971
8742,26,Easy,1,977
8743,26,Easy,1,977
8744,26,Hard,1,978
8745,26,Easy,0,978
8746,26,Hard,1,983
8747,26,Medium,1,984
8748,26,Easy,0,985
8749,26,Medium,1,987
8750,26,Easy,1,990
8751,26,Medium,1,995
8752,26,Medium,0,997
8753,26,Easy,1,1000
8754,26,Medium,1,1001
8755,26,Medium,1,1005
8756,26,Medium,1,1014
8757,26,Medium,1,1018
8758,26,Hard,1,1019
8759,26,Hard,0,1024
8760,26,Hard,0,1025
8761,26,Medium,1,1026
8762,26,Easy,1,1031
8763,26,Medium,1,1033
8764,26,Easy,1,1033
8765,26,Hard,0,1035
8766,26,Medium,1,1035
8767,26,Hard,0,1037
8768,26,Hard,0,1037
8769,26,Medium,1,1039
8770,26,Easy,1,1050
8771,26,Medium,1,1055
8772,26,Medium,1,1065
8773,26,Easy,1,1071
8774,26,Hard,0,1072
8775,26,Medium,0,1077
8776,26,Easy,0,1079
8777,26,Medium,1,1080
8778,26,Hard,1,1083
8779,26,Medium,1,1092
8780,26,Medium,0,1100
8781,26,Easy,1,1115
8782,26,Medium,1,1119
8783,26,Hard,1,1124
8784,26,Medium,1,1130
8785,26,Medium,1,1134
8786,26,Medium,1,1144
8787,26,Hard,1,1147
8788,26,Easy,0,1150
8789,26,Hard,0,1153
8790,26,Easy,0,1155
8791,26,Hard,0,1162
8792,26,Medium,0,1165
8793,26,Medium,1,1168
8794,26,Hard,0,1179
8795,26,Medium,1,1185
8796,26,Easy,0,1187
8797,26,Easy,0,1202
8798,26,Hard,1,1206
8799,26,Easy,1,1207
8800,26,Easy,1,1208
8801,26,Easy,1,1213
8802,26,Medium,1,1224
8803,26,Medium,1,1229
8804,26,Hard,1,1241
8805,26,Hard,1,1246
8806,26,Medium,1,1261
8807,26,Easy,1,1263
8808,26,Medium,1,1265
8809,26,Medium,1,1276
8810,26,Medium,0,1278
8811,26,Hard,0,1282
8812,26,Medium,1,1288
8813,26,Medium,1,1299
8814,26,Medium,1,1315
8815,26,Medium,1,1318
8816,26,Medium,1,1354
8817,26,Hard,1,1359
8818,26,Easy,1,1370
8819,26,Medium,0,1442
8820,26,Hard,1,1451
8821,26,Easy,0,1468
8822,26,Easy,1,1468
8823,26,Hard,1,1485
8824,26,Easy,1,1493
8825,26,Hard,0,1516
8826,26,Hard,0,1539
8827,26,Hard,1,1581
8828,26,Hard,0,1628
8829,26,Easy,1,2019
8830,27,Easy,1,491
8831,27,Easy,1,499
8832,27,Easy,1,500
8833,27,Easy,1,506
8834,27,Medium,1,507
8835,27,Easy,1,508
8836,27,Easy,1,511
8837,27,Easy,1,512
8838,27,Medium,1,513
8839,27,Easy,1,516
8840,27,Easy,1,516
8841,27,Easy,0,516
8842,27,Hard,0,519
8843,27,Hard,1,520
8844,27,Medium,1,522
8845,27,Easy,1,523
8846,27,Hard,1,525
8847,27,Hard,1,530
8848,27,Easy,1,531
8849,27,Medium,1,531
8850,27,Easy,1,535
8851,27,Medium,1,536
8852,27,Medium,1,536
8853,27,Easy,1,540
8854,27,Easy,1,540
8855,27,Medium,1,540
8856,27,Medium,1,544
8857,27,Easy,1,545
8858,27,Easy,1,545
8859,27,Easy,1,547
8860,27,Medium,1,547
8861,27,Easy,1,548
8862,27,Hard,0,549
8863,27,Easy,1,549
8864,27,Easy,1,550
8865,27,Easy,1,550
8866,27,Easy,1,552
8867,27,Easy,1,552
8868,27,Easy,1,553
8869,27,Easy,1,554
8870,27,Medium,1,554
8871,27,Easy,1,555
8872,27,Easy,1,555
8873,27,Easy,1,556
8874,27,Easy,1,561
8875,27,Easy,1,565
8876,27,Easy,1,566
8877,27,Medium,1,567
8878,27,Easy,1,567
8879,27,Hard,1,568
8880,27,Easy,1,569
8881,27,Medium,1,570
8882,27,Easy,1,571
8883,27,Hard,1,571
8884,27,Medium,1,575
8885,27,Easy,1,575
8886,27,Easy,1,576
8887,27,Easy,1,576
8888,27,Medium,1,577
8889,27,Easy,1,579
8890,27,Easy,1,580
8891,27,Easy,1,585
8892,27,Easy,1,586
8893,27,Medium,1,588
8894,27,Hard,1,589
8895,27,Easy,1,589
8896,27,Medium,1,590
8897,27,Easy,1,590
8898,27,Medium,1,595
8899,27,Medium,1,595
8900,27,Easy,1,596
8901,27,Easy,1,596
8902,27,Medium,1,597
8903,27,Medium,1,598
8904,27,Easy,1,599
8905,27,Easy,1,599
8906,27,Easy,1,599
8907,27,Easy,1,600
8908,27,Easy,1,600
8909,27,Hard,0,600
8910,27,Hard,0,601
8911,27,Medium,1,607
8912,27,Easy,1,608
8913,27,Easy,1,608
8914,27,Easy,1,609
8915,27,Easy,1,609
8916,27,Hard,1,611
8917,27,Easy,1,614
8918,27,Hard,1,617
8919,27,Easy,1,621
8920,27,Hard,0,621
8921,27,Medium,1,621
8922,27,Hard,1,623
8923,27,Easy,0,626
8924,27,Hard,0,626
8925,27,Easy,1,626
8926,27,Medium,1,627
8927,27,Hard,1,628
8928,27,Easy,0,629
8929,27,Easy,1,629
8930,27,Hard,1,630
8931,27,Hard,1,630
8932,27,Hard,0,631
8933,27,Hard,1,631
8934,27,Medium,1,633
8935,27,Easy,1,633
8936,27,Medium,1,633
8937,27,Medium,1,635
8938,27,Medium,1,635
8939,27,Medium,1,635
8940,27,Easy,1,636
8941,27,Medium,1,641
8942,27,Easy,1,642
8943,27,Medium,1,642
8944,27,Easy,1,644
8945,27,Easy,1,645
8946,27,Medium,1,647
8947,27,Easy,0,648
8948,27,Medium,1,648
8949,27,Easy,1,649
8950,27,Easy,1,651
8951,27,Medium,1,653
8952,27,Medium,1,655
8953,27,Easy,1,656
8954,27,Medium,1,656
8955,27,Medium,1,657
8956,27,Hard,1,660
8957,27,Medium,1,665
8958,27,Easy,1,668
8959,27,Hard,1,669
8960,27,Hard,0,669
8961,27,Easy,1,674
8962,27,Easy,1,674
8963,27,Easy,1,674
8964,27,Hard,1,676
8965,27,Easy,1,677
8966,27,Hard,0,678
8967,27,Easy,1,680
8968,27,Easy,1,680
8969,27,Hard,1,681
8970,27,Medium,1,685
8971,27,Hard,1,686
8972,27,Easy,1,691
8973,27,Easy,1,692
8974,27,Easy,1,693
8975,27,Medium,1,693
8976,27,Hard,1,694
8977,27,Easy,1,697
8978,27,Easy,1,697
8979,27,Easy,1,699
8980,27,Hard,1,702
8981,27,Easy,1,707
8982,27,Easy,1,712
8983,27,Hard,1,712
8984,27,Medium,1,713
8985,27,Hard,0,715
8986,27,Medium,1,718
8987,27,Easy,1,719
8988,27,Medium,1,719
8989,27,Medium,1,719
8990,27,Medium,1,721
8991,27,Medium,1,724
8992,27,Easy,0,725
8993,27,Hard,1,727
8994,27,Easy,1,728
8995,27,Easy,1,731
8996,27,Medium,1,733
8997,27,Easy,1,735
8998,27,Easy,1,743
8999,27,Medium,1,744
9000,27,Hard,1,746
9001,27,Hard,1,751
9002,27,Hard,0,754
9003,27,Medium,1,756
9004,27,Medium,1,764
9005,27,Medium,1,767
9006,27,Easy,1,769
9007,27,Hard,0,772
9008,27,Medium,1,773
9009,27,Medium,0,775
9010,27,Hard,0,779
9011,27,Easy,1,779
9012,27,Hard,1,779
9013,27,Hard,0,780
9014,27,Easy,1,785
9015,27,Medium,1,786
9016,27,Hard,1,786
9017,27,Medium,0,792
9018,27,Hard,0,792
9019,27,Medium,1,795
9020,27,Easy,1,797
9021,27,Hard,0,798
9022,27,Medium,1,799
9023,27,Medium,1,806
9024,27,Medium,1,813
9025,27,Medium,1,815
9026,27,Easy,1,815
9027,27,Hard,0,816
9028,27,Hard,0,817
9029,27,Easy,0,817
9030,27,Medium,1,818
9031,27,Easy,1,818
9032,27,Medium,1,818
9033,27,Hard,1,819
9034,27,Medium,1,822
9035,27,Medium,1,823
9036,27,Easy,1,827
9037,27,Medium,1,833
9038,27,Medium,1,836
9039,27,Medium,1,837
9040,27,Medium,1,841
9041,27,Medium,1,843
9042,27,Medium,1,845
9043,27,Hard,1,847
9044,27,Hard,0,847
9045,27,Medium,1,848
9046,27,Hard,1,849
9047,27,Medium,1,850
9048,27,Hard,1,850
9049,27,Medium,1,860
9050,27,Hard,1,863
9051,27,Hard,1,868
9052,27,Medium,1,872
9053,27,Hard,1,873
9054,27,Hard,1,873
9055,27,Easy,1,875
9056,27,Medium,1,881
9057,27,Medium,1,885
9058,27,Easy,1,886
9059,27,Medium,1,887
9060,27,Hard,1,890
9061,27,Hard,1,893
9062,27,Medium,1,893
9063,27,Medium,1,895
9064,27,Medium,1,898
9065,27,Hard,0,900
9066,27,Hard,1,902
9067,27,Medium,0,905
9068,27,Easy,1,906
9069,27,Medium,0,908
9070,27,Medium,1,909
9071,27,Hard,1,913
9072,27,Hard,1,916
9073,27,Hard,1,916
9074,27,Hard,1,917
9075,27,Medium,1,920
9076,27,Hard,1,920
9077,27,Medium,0,929
9078,27,Hard,1,931
9079,27,Hard,0,933
9080,27,Hard,0,933
9081,27,Hard,0,936
9082,27,Medium,1,938
9083,27,Medium,1,940
9084,27,Medium,1,941
9085,27,Hard,0,943
9086,27,Medium,0,944
9087,27,Hard,0,944
9088,27,Easy,0,949
9089,27,Easy,0,952
9090,27,Medium,0,955
9091,27,Medium,1,955
9092,27,Hard,1,956
9093,27,Hard,0,963
9094,27,Hard,0,963
9095,27,Medium,1,965
9096,27,Easy,1,967
9097,27,Medium,1,967
9098,27,Hard,0,970
9099,27,Medium,1,972
9100,27,Medium,0,974
9101,27,Medium,0,975
9102,27,Medium,0,982
9103,27,Hard,1,984
9104,27,Medium,1,986
9105,27,Medium,0,988
9106,27,Medium,1,988
9107,27,Easy,1,993
9108,27,Hard,1,995
9109,27,Hard,1,1008
9110,27,Medium,1,1009
9111,27,Medium,0,1015
9112,27,Medium,1,1017
9113,27,Hard,0,1020
9114,27,Medium,0,1022
9115,27,Easy,1,1027
9116,27,Hard,1,1029
9117,27,Hard,0,1035
9118,27,Hard,1,1036
9119,27,Hard,1,1037
9120,27,Hard,0,1040
9121,27,Hard,0,1046
9122,27,Easy,0,1049
9123,27,Hard,1,1051
9124,27,Hard,0,1052
9125,27,Hard,1,1055
9126,27,Medium,1,1058
9127,27,Medium,1,1060
9128,27,Medium,0,1065
9129,27,Hard,1,1073
9130,27,Medium,1,1078
9131,27,Hard,1,1088
9132,27,Hard,0,1098
9133,27,Medium,1,1099
9134,27,Hard,0,1106
9135,27,Hard,0,1115
9136,27,Hard,1,1117
9137,27,Medium,1,1120
9138,27,Medium,0,1121
9139,27,Medium,1,1122
9140,27,Medium,0,1123
9141,27,Hard,1,1127
9142,27,Hard,1,1127
9143,27,Hard,0,1131
9144,27,Hard,0,1149
9145,27,Hard,1,1149
9146,27,Hard,1,1156
9147,27,Hard,0,1164
9148,27,Easy,1,1176
9149,27,Medium,1,1179
9150,27,Hard,1,1180
9151,27,Hard,0,1183
9152,27,Hard,1,1187
9153,27,Hard,1,1190
9154,27,Medium,1,1194
9155,27,Hard,1,1200
9156,27,Hard,0,1208
9157,27,Hard,1,1232
9158,27,Easy,1,1232
9159,27,Medium,0,1252
9160,27,Hard,1,1259
9161,27,Medium,1,1290
9162,27,Hard,1,1304
9163,27,Medium,0,1306
9164,27,Hard,1,1335
9165,27,Hard,1,1337
9166,27,Hard,0,1350
9167,27,Medium,0,1352
9168,27,Medium,0,1354
9169,27,Easy,1,1378
9170,27,Hard,1,1378
9171,27,Medium,1,1380
9172,27,Hard,1,1380
9173,27,Easy,1,1387
9174,27,Hard,0,1427
9175,27,Hard,0,1433
9176,27,Hard,1,1452
9177,27,Hard,1,1461
9178,27,Hard,0,1480
9179,27,Hard,0,1487
9180,27,Hard,0,1563
9181,27,Hard,0,1610
9182,28,Easy,1,533
9183,28,Hard,1,537
9184,28,Hard,1,545
9185,28,Easy,1,573
9186,28,Easy,1,577
9187,28,Medium,1,581
9188,28,Easy,1,589
9189,28,Easy,1,589
9190,28,Hard,0,590
9191,28,Easy,1,593
9192,28,Hard,1,595
9193,28,Easy,1,597
9194,28,Easy,1,598
9195,28,Easy,1,601
9196,28,Easy,1,602
9197,28,Easy,1,608
9198,28,Easy,1,619
9199,28,Medium,1,621
9200,28,Easy,1,622
9201,28,Easy,1,624
9202,28,Easy,1,626
9203,28,Medium,1,629
9204,28,Easy,0,634
9205,28,Easy,1,637
9206,28,Easy,1,638
9207,28,Easy,1,639
9208,28,Easy,1,639
9209,28,Easy,1,640
9210,28,Medium,1,640
9211,28,Easy,1,648
9212,28,Easy,1,650
9213,28,Medium,0,650
9214,28,Easy,1,652
9215,28,Easy,1,654
9216,28,Hard,1,656
9217,28,Easy,1,657
9218,28,Medium,1,657
9219,28,Medium,1,657
9220,28,Easy,1,658
9221,28,Easy,1,665
9222,28,Hard,1,668
9223,28,Easy,0,669
9224,28,Easy,1,670
9225,28,Hard,1,670
9226,28,Medium,1,671
9227,28,Easy,1,671
9228,28,Hard,0,673
9229,28,Medium,1,674
9230,28,Easy,1,676
9231,28,Easy,1,676
9232,28,Easy,1,676
9233,28,Hard,0,676
9234,28,Medium,1,680
9235,28,Easy,1,681
9236,28,Medium,0,681
9237,28,Easy,1,684
9238,28,Medium,1,686
9239,28,Hard,1,687
9240,28,Easy,0,687
9241,28,Medium,1,688
9242,28,Easy,1,691
9243,28,Easy,1,691
9244,28,Easy,1,692
9245,28,Medium,1,692
9246,28,Medium,1,692
9247,28,Medium,1,694
9248,28,Easy,1,695
9249,28,Medium,1,696
9250,28,Medium,1,699
9251,28,Medium,1,700
9252,28,Easy,1,701
9253,28,Medium,1,702
9254,28,Hard,0,703
9255,28,Hard,1,710
9256,28,Hard,0,712
9257,28,Medium,1,712
9258,28,Hard,1,713
9259,28,Easy,1,713
9260,28,Medium,1,713
9261,28,Easy,1,715
9262,28,Hard,1,715
9263,28,Easy,1,720
9264,28,Hard,0,720
9265,28,Easy,1,721
9266,28,Medium,1,722
9267,28,Medium,1,726
9268,28,Hard,0,727
9269,28,Easy,1,731
9270,28,Easy,1,732
9271,28,Easy,1,733
9272,28,Hard,0,733
9273,28,Easy,0,734
9274,28,Easy,1,736
9275,28,Hard,1,736
9276,28,Easy,1,737
9277,28,Hard,0,738
9278,28,Easy,1,739
9279,28,Hard,0,743
9280,28,Medium,1,745
9281,28,Hard,0,750
9282,28,Hard,1,750
9283,28,Hard,1,751
9284,28,Easy,1,752
9285,28,Medium,1,752
9286,28,Easy,1,752
9287,28,Medium,1,753
9288,28,Medium,1,753
9289,28,Medium,1,754
9290,28,Easy,1,755
9291,28,Hard,1,755
9292,28,Hard,0,757
9293,28,Medium,1,758
9294,28,Easy,1,761
9295,28,Easy,0,764
9296,28,Medium,1,765
9297,28,Easy,1,766
9298,28,Hard,0,766
9299,28,Easy,1,767
9300,28,Easy,1,769
9301,28,Easy,1,771
9302,28,Easy,1,772
9303,28,Medium,1,772
9304,28,Hard,0,772
9305,28,Easy,1,775
9306,28,Hard,1,781
9307,28,Easy,1,786
9308,28,Hard,1,788
9309,28,Medium,0,789
9310,28,Easy,1,790
9311,28,Easy,1,790
9312,28,Medium,0,790
9313,28,Medium,1,790
9314,28,Medium,1,790
9315,28,Hard,0,794
9316,28,Easy,1,794
9317,28,Hard,1,795
9318,28,Hard,0,796
9319,28,Medium,1,801
9320,28,Medium,1,802
9321,28,Medium,1,802
9322,28,Medium,1,803
9323,28,Medium,1,807
9324,28,Easy,1,808
9325,28,Hard,1,808
9326,28,Hard,1,810
9327,28,Medium,1,812
9328,28,Medium,1,812
9329,28,Medium,1,813
9330,28,Hard,1,814
9331,28,Hard,1,814
9332,28,Medium,0,815
9333,28,Easy,1,816
9334,28,Hard,0,820
9335,28,Easy,1,821
9336,28,Easy,1,823
9337,28,Easy,1,827
9338,28,Hard,1,833
9339,28,Easy,1,835
9340,28,Hard,0,835
9341,28,Hard,1,836
9342,28,Hard,0,837
9343,28,Hard,0,840
9344,28,Medium,1,841
9345,28,Easy,0,842
9346,28,Hard,0,842
9347,28,Medium,1,842
9348,28,Medium,0,844
9349,28,Medium,1,846
9350,28,Easy,1,856
9351,28,Easy,1,856
9352,28,Hard,1,859
9353,28,Easy,1,859
9354,28,Hard,1,863
9355,28,Medium,1,866
9356,28,Easy,0,877
9357,28,Medium,1,882
9358,28,Medium,1,882
9359,28,Medium,0,883
9360,28,Easy,0,884
9361,28,Hard,1,888
9362,28,Easy,1,890
9363,28,Hard,0,890
9364,28,Hard,0,891
9365,28,Medium,1,893
9366,28,Easy,1,896
9367,28,Hard,0,896
9368,28,Easy,1,899
9369,28,Easy,1,901
9370,28,Medium,1,901
9371,28,Medium,1,902
9372,28,Easy,1,903
9373,28,Medium,1,903
9374,28,Hard,0,906
9375,28,Hard,1,907
9376,28,Easy,1,909
9377,28,Hard,1,912
9378,28,Medium,1,912
9379,28,Easy,0,915
9380,28,Medium,1,920
9381,28,Hard,1,921
9382,28,Hard,0,923
9383,28,Hard,0,930
9384,28,Medium,0,934
9385,28,Easy,1,935
9386,28,Medium,0,936
9387,28,Medium,1,936
9388,28,Hard,1,937
9389,28,Hard,1,937
9390,28,Hard,1,938
9391,28,Easy,1,939
9392,28,Medium,1,940
9393,28,Easy,1,942
9394,28,Hard,0,944
9395,28,Medium,1,946
9396,28,Hard,1,950
9397,28,Hard,0,951
9398,28,Hard,1,952
9399,28,Easy,0,954
9400,28,Hard,1,955
9401,28,Medium,1,956
9402,28,Easy,1,959
9403,28,Hard,0,963
9404,28,Hard,1,963
9405,28,Hard,1,966
9406,28,Hard,1,975
9407,28,Hard,0,976
9408,28,Medium,0,976
9409,28,Easy,0,978
9410,28,Medium,1,978
9411,28,Medium,1,978
9412,28,Hard,0,979
9413,28,Easy,1,983
9414,28,Easy,1,988
9415,28,Hard,1,992
9416,28,Hard,0,994
9417,28,Hard,1,998
9418,28,Medium,1,998
9419,28,Medium,1,999
9420,28,Medium,1,999
9421,28,Hard,1,1002
9422,28,Hard,1,1002
9423,28,Easy,0,1003
9424,28,Hard,0,1004
9425,28,Hard,1,1010
9426,28,Easy,1,1011
9427,28,Easy,0,1016
9428,28,Easy,0,1019
9429,28,Hard,0,1021
9430,28,Medium,1,1022
9431,28,Hard,1,1023
9432,28,Hard,1,1030
9433,28,Medium,1,1032
9434,28,Hard,0,1032
9435,28,Medium,1,1032
9436,28,Easy,1,1033
9437,28,Hard,0,1034
9438,28,Medium,0,1036
9439,28,Medium,1,1041
9440,28,Medium,1,1044
9441,28,Medium,0,1047
9442,28,Easy,1,1054
9443,28,Medium,1,1055
9444,28,Medium,0,1062
9445,28,Hard,1,1064
9446,28,Hard,1,1066
9447,28,Medium,0,1068
9448,28,Hard,0,1069
9449,28,Hard,0,1070
9450,28,Medium,1,1070
9451,28,Hard,1,1073
9452,28,Easy,1,1075
9453,28,Hard,1,1078
9454,28,Easy,1,1079
9455,28,Medium,1,1079
9456,28,Hard,0,1080
9457,28,Hard,0,1081
9458,28,Hard,1,1085
9459,28,Easy,1,1087
9460,28,Hard,0,1090
9461,28,Medium,1,1095
9462,28,Hard,0,1096
9463,28,Medium,0,1100
9464,28,Hard,1,1101
9465,28,Hard,1,1101
9466,28,Easy,1,1103
9467,28,Hard,1,1105
9468,28,Medium,1,1109
9469,28,Medium,0,1109
9470,28,Medium,1,1110
9471,28,Hard,0,1111
9472,28,Hard,0,1114
9473,28,Hard,1,1114
9474,28,Hard,1,1115
9475,28,Medium,1,1116
9476,28,Medium,1,1119
9477,28,Medium,1,1121
9478,28,Medium,1,1130
9479,28,Medium,1,1132
9480,28,Medium,0,1132
9481,28,Easy,0,1134
9482,28,Medium,0,1160
9483,28,Medium,1,1165
9484,28,Medium,1,1166
9485,28,Medium,1,1167
9486,28,Easy,0,1170
9487,28,Medium,0,1173
9488,28,Easy,1,1174
9489,28,Hard,1,1175
9490,28,Medium,1,1176
9491,28,Medium,1,1182
9492,28,Hard,0,1186
9493,28,Hard,0,1189
9494,28,Easy,1,1190
9495,28,Medium,1,1201
9496,28,Medium,0,1202
9497,28,Medium,1,1206
9498,28,Hard,1,1212
9499,28,Easy,1,1217
9500,28,Hard,1,1217
9501,28,Easy,0,1218
9502,28,Hard,0,1227
9503,28,Hard,0,1235
9504,28,Medium,0,1239
9505,28,Easy,1,1242
9506,28,Hard,0,1247
9507,28,Hard,1,1249
9508,28,Medium,1,1252
9509,28,Hard,0,1254
9510,28,Medium,1,1280
9511,28,Medium,0,1283
9512,28,Hard,1,1286
9513,28,Easy,1,1289
9514,28,Medium,1,1293
9515,28,Easy,1,1296
9516,28,Hard,1,1299
9517,28,Hard,0,1304
9518,28,Easy,1,1310
9519,28,Medium,1,1322
9520,28,Medium,0,1325
9521,28,Medium,1,1331
9522,28,Medium,0,1354
9523,28,Medium,1,1391
9524,28,Medium,0,1395
9525,28,Medium,1,1414
9526,28,Hard,1,1420
9527,28,Easy,0,1440
9528,28,Hard,1,1458
9529,28,Medium,1,1459
9530,28,Hard,1,1474
9531,28,Hard,0,1495
9532,28,Hard,1,1527
9533,28,Medium,1,1579
9534,29,Easy,1,350
9535,29,Hard,1,350
9536,29,Easy,1,353
9537,29,Easy,1,355
9538,29,Medium,1,358
9539,29,Easy,1,361
9540,29,Medium,1,362
9541,29,Easy,1,363
9542,29,Easy,1,366
9543,29,Medium,1,366
9544,29,Easy,1,369
9545,29,Medium,1,372
9546,29,Medium,1,373
9547,29,Easy,1,373
9548,29,Hard,1,376
9549,29,Hard,1,376
9550,29,Easy,1,377
9551,29,Medium,1,378
9552,29,Medium,1,378
9553,29,Hard,1,378
9554,29,Easy,1,378
9555,29,Medium,1,379
9556,29,Easy,1,381
9557,29,Hard,0,385
9558,29,Medium,1,386
9559,29,Medium,1,386
9560,29,Hard,1,387
9561,29,Hard,1,388
9562,29,Medium,1,388
9563,29,Hard,1,389
9564,29,Hard,0,393
9565,29,Medium,1,395
9566,29,Easy,1,396
9567,29,Medium,1,396
9568,29,Easy,1,397
9569,29,Hard,1,397
9570,29,Easy,1,399
9571,29,Hard,1,400
9572,29,Easy,1,401
9573,29,Medium,1,406
9574,29,Medium,1,406
9575,29,Medium,1,408
9576,29,Medium,1,408
9577,29,Medium,1,410
9578,29,Medium,1,411
9579,29,Easy,1,411
9580,29,Hard,1,412
9581,29,Easy,1,413
9582,29,Medium,1,413
9583,29,Medium,1,413
9584,29,Medium,0,415
9585,29,Hard,1,417
9586,29,Medium,1,418
9587,29,Medium,1,418
9588,29,Easy,1,419
9589,29,Hard,1,419
9590,29,Easy,1,419
9591,29,Medium,1,420
9592,29,Medium,1,422
9593,29,Easy,1,425
9594,29,Medium,1,425
9595,29,Easy,1,426
9596,29,Medium,1,426
9597,29,Easy,1,427
9598,29,Medium,1,427
9599,29,Easy,1,428
9600,29,Hard,1,429
9601,29,Easy,1,429
9602,29,Easy,1,430
9603,29,Easy,1,432
9604,29,Hard,0,432
9605,29,Easy,1,432
9606,29,Medium,0,432
9607,29,Easy,1,433
9608,29,Easy,1,434
9609,29,Easy,1,434
9610,29,Easy,1,436
9611,29,Hard,1,436
9612,29,Hard,0,437
9613,29,Medium,1,439
9614,29,Hard,0,439
9615,29,Hard,0,440
9616,29,Easy,1,441
9617,29,Easy,1,441
9618,29,Medium,1,441
9619,29,Easy,1,442
9620,29,Hard,1,442
9621,29,Medium,1,443
9622,29,Hard,0,443
9623,29,Easy,1,444
9624,29,Easy,1,444
9625,29,Easy,1,445
9626,29,Medium,1,445
9627,29,Medium,1,445
9628,29,Medium,1,445
9629,29,Medium,1,445
9630,29,Hard,1,445
9631,29,Medium,1,446
9632,29,Hard,1,447
9633,29,Easy,1,449
9634,29,Medium,1,450
9635,29,Hard,0,450
9636,29,Hard,1,450
9637,29,Hard,1,450
9638,29,Easy,1,451
9639,29,Easy,1,451
9640,29,Medium,1,453
9641,29,Medium,1,454
9642,29,Medium,1,455
9643,29,Easy,1,456
9644,29,Hard,1,456
9645,29,Easy,1,457
9646,29,Medium,1,460
9647,29,Easy,1,465
9648,29,Easy,1,465
9649,29,Medium,1,465
9650,29,Medium,0,466
9651,29,Easy,1,466
9652,29,Medium,1,467
9653,29,Easy,1,467
9654,29,Medium,1,470
9655,29,Easy,1,470
9656,29,Medium,1,470
9657,29,Easy,1,471
9658,29,Medium,0,471
9659,29,Hard,0,471
9660,29,Medium,0,473
9661,29,Medium,1,473
9662,29,Easy,1,473
9663,29,Medium,1,473
